File	human_alcor2_filtered_0.1_sorted.bed	human_alcor2_filtered_0.2_sorted.bed	human_alcor2_filtered_0.3_sorted.bed	human_alcor2_filtered_0.4_sorted.bed	human_alcor2_filtered_0.5_sorted.bed	human_alcor2_filtered_0.6_sorted.bed	human_alcor2_filtered_0.7_sorted.bed	human_alcor2_filtered_0.8_sorted.bed	human_alcor2_filtered_0.9_sorted.bed	human_alcor2_processed_sorted.bed	human_alcor_filtered_0.1_sorted.bed	human_alcor_filtered_0.2_sorted.bed	human_alcor_filtered_0.3_sorted.bed	human_alcor_filtered_0.4_sorted.bed	human_alcor_filtered_0.5_sorted.bed	human_alcor_filtered_0.6_sorted.bed	human_alcor_filtered_0.7_sorted.bed	human_alcor_filtered_0.8_sorted.bed	human_alcor_filtered_0.9_sorted.bed	human_alcor_processed_sorted.bed	human_dotplot_filtered_0.1_sorted.bed	human_dotplot_filtered_0.2_sorted.bed	human_dotplot_filtered_0.3_sorted.bed	human_dotplot_filtered_0.4_sorted.bed	human_dotplot_filtered_0.5_sorted.bed	human_dotplot_filtered_0.6_sorted.bed	human_dotplot_filtered_0.7_sorted.bed	human_dotplot_filtered_0.8_sorted.bed	human_dotplot_filtered_0.9_sorted.bed	human_dotplot_processed_sorted.bed	human_flps2_filtered_0.1_sorted.bed	human_flps2_filtered_0.2_sorted.bed	human_flps2_filtered_0.3_sorted.bed	human_flps2_filtered_0.4_sorted.bed	human_flps2_filtered_0.5_sorted.bed	human_flps2_filtered_0.6_sorted.bed	human_flps2_filtered_0.7_sorted.bed	human_flps2_filtered_0.8_sorted.bed	human_flps2_filtered_0.9_sorted.bed	human_flps2_processed_sorted.bed	human_flps2_strict_filtered_0.1_sorted.bed	human_flps2_strict_filtered_0.2_sorted.bed	human_flps2_strict_filtered_0.3_sorted.bed	human_flps2_strict_filtered_0.4_sorted.bed	human_flps2_strict_filtered_0.5_sorted.bed	human_flps2_strict_filtered_0.6_sorted.bed	human_flps2_strict_filtered_0.7_sorted.bed	human_flps2_strict_filtered_0.8_sorted.bed	human_flps2_strict_filtered_0.9_sorted.bed	human_flps2_strict_processed_sorted.bed	human_flps_filtered_0.1_sorted.bed	human_flps_filtered_0.2_sorted.bed	human_flps_filtered_0.3_sorted.bed	human_flps_filtered_0.4_sorted.bed	human_flps_filtered_0.5_sorted.bed	human_flps_filtered_0.6_sorted.bed	human_flps_filtered_0.7_sorted.bed	human_flps_filtered_0.8_sorted.bed	human_flps_filtered_0.9_sorted.bed	human_flps_processed_sorted.bed	human_flps_strict_filtered_0.1_sorted.bed	human_flps_strict_filtered_0.2_sorted.bed	human_flps_strict_filtered_0.3_sorted.bed	human_flps_strict_filtered_0.4_sorted.bed	human_flps_strict_filtered_0.5_sorted.bed	human_flps_strict_filtered_0.6_sorted.bed	human_flps_strict_filtered_0.7_sorted.bed	human_flps_strict_filtered_0.8_sorted.bed	human_flps_strict_filtered_0.9_sorted.bed	human_flps_strict_processed_sorted.bed	human_lcrfinder_filtered_0.1_sorted.bed	human_lcrfinder_filtered_0.2_sorted.bed	human_lcrfinder_filtered_0.3_sorted.bed	human_lcrfinder_filtered_0.4_sorted.bed	human_lcrfinder_filtered_0.5_sorted.bed	human_lcrfinder_filtered_0.6_sorted.bed	human_lcrfinder_filtered_0.7_sorted.bed	human_lcrfinder_filtered_0.8_sorted.bed	human_lcrfinder_filtered_0.9_sorted.bed	human_lcrfinder_processed_sorted.bed	human_seg_filtered_0.1_sorted.bed	human_seg_filtered_0.2_sorted.bed	human_seg_filtered_0.3_sorted.bed	human_seg_filtered_0.4_sorted.bed	human_seg_filtered_0.5_sorted.bed	human_seg_filtered_0.6_sorted.bed	human_seg_filtered_0.7_sorted.bed	human_seg_filtered_0.8_sorted.bed	human_seg_filtered_0.9_sorted.bed	human_seg_intermediate_filtered_0.1_sorted.bed	human_seg_intermediate_filtered_0.2_sorted.bed	human_seg_intermediate_filtered_0.3_sorted.bed	human_seg_intermediate_filtered_0.4_sorted.bed	human_seg_intermediate_filtered_0.5_sorted.bed	human_seg_intermediate_filtered_0.6_sorted.bed	human_seg_intermediate_filtered_0.7_sorted.bed	human_seg_intermediate_filtered_0.8_sorted.bed	human_seg_intermediate_filtered_0.9_sorted.bed	human_seg_intermediate_processed_sorted.bed	human_seg_processed_sorted.bed	human_seg_strict_filtered_0.1_sorted.bed	human_seg_strict_filtered_0.2_sorted.bed	human_seg_strict_filtered_0.3_sorted.bed	human_seg_strict_filtered_0.4_sorted.bed	human_seg_strict_filtered_0.5_sorted.bed	human_seg_strict_filtered_0.6_sorted.bed	human_seg_strict_filtered_0.7_sorted.bed	human_seg_strict_filtered_0.8_sorted.bed	human_seg_strict_filtered_0.9_sorted.bed	human_seg_strict_processed_sorted.bed	human_treks_filtered_0.1_sorted.bed	human_treks_filtered_0.2_sorted.bed	human_treks_filtered_0.3_sorted.bed	human_treks_filtered_0.4_sorted.bed	human_treks_filtered_0.5_sorted.bed	human_treks_filtered_0.6_sorted.bed	human_treks_filtered_0.7_sorted.bed	human_treks_filtered_0.8_sorted.bed	human_treks_filtered_0.9_sorted.bed	human_treks_processed_sorted.bed	human_xstream_filtered_0.1_sorted.bed	human_xstream_filtered_0.2_sorted.bed	human_xstream_filtered_0.3_sorted.bed	human_xstream_filtered_0.4_sorted.bed	human_xstream_filtered_0.5_sorted.bed	human_xstream_filtered_0.6_sorted.bed	human_xstream_filtered_0.7_sorted.bed	human_xstream_filtered_0.8_sorted.bed	human_xstream_filtered_0.9_sorted.bed	human_xstream_processed_sorted.bed
human_seg_filtered_0.6_sorted.bed	0.0113949	0.0400722	0.10227	0.158786	0.18572	0.189025	0.122468	0.0719532	0.0112455	0.0108367	0.0103024	0.0362817	0.0993522	0.159722	0.194536	0.196286	0.120246	0.0683962	0.0111488	0.00975577	0.0841106	0.0841605	0.0856102	0.116228	0.23377	0.240042	0.0476096	0.00657865	0.00174134	0.0841106	0.00455748	0.0158334	0.0427657	0.116695	0.229106	0.269394	0.180021	0.0996088	0.0471545	0.00427749	0.00701063	0.0282503	0.0508241	0.131978	0.246792	0.352319	0.277463	0.205054	0.117333	0.00610729	0.00458591	0.0156385	0.0413825	0.107785	0.223755	0.237695	0.14966	0.0746707	0.0332156	0.00431773	0.00738342	0.0295827	0.0514109	0.133318	0.253567	0.362005	0.287637	0.212399	0.121913	0.00655001	0.0996054	0.0996499	0.101399	0.114248	0.14393	0.177777	0.202894	0.206505	0.142661	0.0996054	0.0431115	0.0433079	0.054926	0.130278	0.432079	1	0.453573	0.227702	0.118528	0.108185	0.108244	0.115005	0.171852	0.331567	0.530626	0.239375	0.125548	0.0669582	0.108185	0.0431115	0.233229	0.233229	0.233229	0.235806	0.268158	0.331642	0.2112	0.114919	0.05964	0.233229	0.0296131	0.0458696	0.0640187	0.11027	0.174583	0.217995	0.151902	0.127009	0.118125	0.029222	0.00476216	0.0102389	0.0125987	0.014098	0.0144649	0.0144649	0	0	0	0.00468709
human_seg_filtered_0.7_sorted.bed	0.00544706	0.0202338	0.0594706	0.10975	0.140419	0.152368	0.170044	0.11414	0.0194274	0.00515882	0.00487259	0.0177551	0.0555196	0.104173	0.141099	0.153636	0.16768	0.107286	0.0203852	0.00460352	0.038026	0.0380486	0.0386581	0.0525596	0.0998178	0.174065	0.0837262	0.0144842	0.00383896	0.038026	0.00206883	0.00725816	0.0189362	0.053567	0.11215	0.182629	0.255266	0.181719	0.094826	0.0019396	0.00323385	0.0133556	0.0241525	0.0643943	0.126641	0.20017	0.314269	0.2932	0.188108	0.00280881	0.00207922	0.00716231	0.0182954	0.0492711	0.110185	0.171728	0.208045	0.135927	0.066094	0.00195571	0.00341507	0.0139654	0.0243871	0.0649794	0.130046	0.205121	0.331382	0.309129	0.201608	0.00302125	0.0558994	0.0559253	0.0569462	0.0646213	0.0823119	0.104703	0.161993	0.208073	0.157425	0.0558994	0.0195542	0.0196433	0.024913	0.0590904	0.195979	0.453573	1	0.502018	0.261321	0.0480046	0.048032	0.051164	0.077961	0.162262	0.296998	0.509424	0.275763	0.147513	0.0480046	0.0195542	0.124515	0.124515	0.124515	0.126164	0.147492	0.195368	0.32999	0.214981	0.125506	0.124515	0.0137084	0.0217313	0.0311312	0.0575753	0.10448	0.153458	0.201743	0.19297	0.179472	0.0135206	0.000563101	0.0010366	0	0	0	0	0	0	0	0.000552821
human_seg_filtered_0.8_sorted.bed	0.00344205	0.0135943	0.0437813	0.0920897	0.127196	0.14246	0.177259	0.151262	0.0286149	0.00325841	0.00298942	0.0115204	0.0393329	0.0811534	0.119014	0.13466	0.172859	0.143388	0.0362235	0.00282325	0.0194196	0.0194312	0.0197004	0.0268238	0.0519851	0.130085	0.107564	0.0287805	0.00764631	0.0194196	0.00104044	0.00381868	0.00982069	0.0286759	0.0638012	0.111613	0.174788	0.251281	0.161262	0.000974712	0.00167051	0.00706601	0.0128476	0.0347768	0.0697654	0.112686	0.187412	0.320006	0.254976	0.00144472	0.00104672	0.00372714	0.00941836	0.0262067	0.065184	0.110756	0.156967	0.18779	0.115644	0.000983844	0.00176574	0.00741809	0.0129972	0.03535	0.0722364	0.116342	0.199758	0.343482	0.282266	0.00155779	0.0329933	0.0330088	0.0336131	0.0382084	0.0489923	0.0631409	0.10104	0.170799	0.15295	0.0329933	0.00981659	0.00986129	0.0125068	0.0296645	0.0983852	0.227702	0.502018	1	0.520541	0.0254097	0.0254245	0.0271529	0.041892	0.0921548	0.183829	0.360724	0.542322	0.293439	0.0254097	0.00981659	0.0713145	0.0713145	0.0713145	0.0723487	0.085958	0.118186	0.225462	0.374712	0.226856	0.0713145	0.00868897	0.0139193	0.02019	0.0389812	0.0768794	0.123867	0.196321	0.230174	0.223488	0.00856784	0.000517142	0.000998527	0	0	0	0	0	0	0	0.00050702
human_seg_filtered_0.9_sorted.bed	0.00198433	0.0080509	0.0268204	0.0605244	0.0891807	0.102404	0.137117	0.129273	0.0316632	0.00187809	0.00166563	0.00662451	0.0232192	0.0502177	0.0775494	0.0900047	0.127718	0.118555	0.0512545	0.00157279	0.00991985	0.00992575	0.0100604	0.0136694	0.0273106	0.0796118	0.101283	0.0381862	0.0146865	0.00991985	0.000541444	0.00201512	0.00531989	0.0156874	0.035916	0.0674728	0.119417	0.191453	0.262367	0.000507159	0.000872804	0.00373553	0.00681551	0.0184394	0.0378896	0.0619578	0.104373	0.184108	0.304856	0.000754005	0.000545784	0.00196498	0.00509098	0.014247	0.0374798	0.0686756	0.113014	0.16161	0.185227	0.000512919	0.000923906	0.00392218	0.00689244	0.0187278	0.0392749	0.0640745	0.111583	0.199059	0.350461	0.0008142	0.0188322	0.018841	0.0191958	0.021823	0.0279541	0.03605	0.0581343	0.0986453	0.125675	0.0188322	0.00510994	0.00513321	0.00651028	0.0154416	0.0512135	0.118528	0.261321	0.520541	1	0.0137211	0.0137291	0.0146716	0.0227905	0.0517374	0.107138	0.227307	0.374226	0.562301	0.0137211	0.00510994	0.0404303	0.0404303	0.0404303	0.041044	0.049196	0.0690881	0.141905	0.264008	0.40179	0.0404303	0.00574836	0.00925446	0.0135449	0.0266277	0.0546649	0.0930337	0.162088	0.204092	0.214075	0.00566757	0.000113243	0.000426209	0	0	0	0	0	0	0	0.000110947
human_seg_intermediate_filtered_0.1_sorted.bed	0.0326849	0.0774766	0.113141	0.0927931	0.0664778	0.0563667	0.0365147	0.0187242	0.00261701	0.0313053	0.0332126	0.0848366	0.135121	0.114481	0.0777544	0.0642528	0.0370525	0.0176609	0.00229032	0.03167	0.313429	0.313412	0.3094	0.302056	0.220353	0.0665992	0.00982864	0.00128438	0.000339672	0.313429	0.0234672	0.0863919	0.195879	0.259866	0.193857	0.102619	0.0513983	0.0247111	0.0113821	0.0219996	0.0365384	0.144601	0.247157	0.334146	0.244481	0.156137	0.090748	0.0549684	0.0280642	0.0317819	0.0236437	0.0854424	0.189229	0.252713	0.201473	0.101785	0.0494526	0.0198772	0.00874825	0.022232	0.0386102	0.151898	0.250562	0.339488	0.248504	0.158397	0.091767	0.0552882	0.0279351	0.0342229	0.244624	0.244645	0.244997	0.243811	0.214404	0.178453	0.133538	0.0887858	0.0528543	0.244624	0.213584	0.214234	0.241973	0.282974	0.204157	0.108185	0.0480046	0.0254097	0.0137211	1	0.999408	0.934613	0.593086	0.251312	0.11454	0.0478899	0.0251752	0.0131907	1	0.213584	0.25301	0.25301	0.25301	0.249041	0.205725	0.142932	0.0633091	0.0283406	0.0143882	0.25301	0.167958	0.235674	0.289455	0.286961	0.178064	0.103782	0.0543341	0.040682	0.0378825	0.166141	0.0215917	0.0249473	0.024542	0.00742998	0.00282183	0.00282183	0	0	0	0.0214235
human_seg_intermediate_filtered_0.2_sorted.bed	0.0326787	0.0774735	0.113153	0.0927957	0.0664661	0.0563495	0.0364868	0.0187353	0.00261857	0.0312993	0.033205	0.0848288	0.135142	0.114495	0.0777489	0.0642399	0.0370248	0.0176713	0.00229168	0.0316627	0.313235	0.313218	0.309299	0.302069	0.220462	0.0666381	0.00983445	0.00128515	0.000339874	0.313235	0.0234532	0.0863344	0.195719	0.259711	0.193795	0.102622	0.051374	0.0247256	0.0113888	0.0219866	0.0365159	0.144514	0.247006	0.334045	0.244406	0.156125	0.0907058	0.05496	0.0280804	0.0317624	0.0236297	0.0853867	0.189076	0.252562	0.201402	0.101778	0.049418	0.0198889	0.00875343	0.0222188	0.0385864	0.151806	0.250417	0.339387	0.248429	0.158386	0.0917249	0.0552799	0.0279513	0.034202	0.244471	0.244491	0.244842	0.243744	0.21439	0.178478	0.133558	0.0888333	0.0528829	0.244471	0.213462	0.214178	0.242012	0.28306	0.204257	0.108244	0.048032	0.0254245	0.0137291	0.999408	1	0.935166	0.593438	0.251461	0.114608	0.0479183	0.0251901	0.0131985	0.999408	0.213462	0.252838	0.252838	0.252838	0.249058	0.205847	0.143016	0.0633466	0.0283574	0.0143968	0.252838	0.16791	0.235621	0.289405	0.287118	0.178169	0.103844	0.0543663	0.0407061	0.037905	0.166092	0.0216001	0.0249607	0.0245562	0.00743438	0.0028235	0.0028235	0	0	0	0.0214318
human_seg_intermediate_filtered_0.3_sorted.bed	0.0309844	0.0776427	0.117683	0.0984251	0.0706631	0.0598552	0.0387973	0.0198951	0.00280009	0.0296669	0.0316544	0.085047	0.140197	0.121058	0.0822709	0.0680092	0.0392133	0.0188432	0.00245054	0.0301737	0.300466	0.30063	0.302065	0.304094	0.231491	0.0709681	0.010515	0.00137422	0.000363436	0.300466	0.0219285	0.0811533	0.188928	0.257755	0.199965	0.106615	0.0531343	0.0260229	0.011852	0.0205579	0.0341985	0.13638	0.236313	0.328512	0.24634	0.15957	0.0926593	0.0569114	0.028827	0.0297372	0.0220946	0.0803024	0.18198	0.249891	0.209146	0.106764	0.0518926	0.0211294	0.00922389	0.0207755	0.0361467	0.143142	0.239621	0.334892	0.250506	0.161871	0.0937177	0.0572892	0.028751	0.0320323	0.236249	0.236308	0.238235	0.241725	0.216339	0.181859	0.137285	0.0923885	0.0549927	0.236249	0.199771	0.200525	0.242827	0.292077	0.215612	0.115005	0.051164	0.0271529	0.0146716	0.934613	0.935166	1	0.63458	0.268894	0.122554	0.0512404	0.0269365	0.0141136	0.934613	0.199771	0.26405	0.26405	0.26405	0.261334	0.217345	0.151288	0.066729	0.0301602	0.0152813	0.26405	0.162565	0.230892	0.287606	0.295117	0.186444	0.109705	0.0575734	0.0431295	0.0401354	0.160773	0.0193776	0.0265198	0.0262117	0.00794952	0.00301925	0.00301925	0	0	0	0.0192205
human_seg_intermediate_filtered_0.4_sorted.bed	0.0236123	0.0677733	0.12202	0.131798	0.104454	0.0906086	0.0586639	0.0306273	0.00432379	0.0225546	0.02353	0.0710522	0.139523	0.157397	0.11928	0.101087	0.0583503	0.0286817	0.00386134	0.0223844	0.215141	0.215264	0.218855	0.274419	0.306702	0.110042	0.0162913	0.00216526	0.000572717	0.215141	0.0139122	0.0513956	0.13136	0.262282	0.2572	0.149665	0.0769913	0.0385334	0.0173183	0.0130463	0.0217696	0.0875901	0.156311	0.307758	0.278948	0.194671	0.11496	0.0737041	0.0378081	0.0189203	0.0140171	0.0510219	0.126781	0.248909	0.274989	0.152498	0.0761626	0.0319921	0.013574	0.0131838	0.0229794	0.0918513	0.157956	0.315196	0.285458	0.198409	0.117108	0.0747837	0.0380498	0.0203525	0.190282	0.190333	0.192952	0.208588	0.214717	0.197395	0.162071	0.118071	0.0707071	0.190282	0.127708	0.128264	0.160328	0.335356	0.302519	0.171852	0.077961	0.041892	0.0227905	0.593086	0.593438	0.63458	1	0.423736	0.193126	0.0807469	0.0424477	0.0222408	0.593086	0.127708	0.334296	0.334296	0.334296	0.336026	0.303231	0.224113	0.0995062	0.0458033	0.023163	0.334296	0.113993	0.168339	0.221036	0.304224	0.248382	0.158947	0.0848923	0.0633539	0.0588588	0.112624	0.0152506	0.0241657	0.0250831	0.0123674	0.00475778	0.00475778	0	0	0	0.0150911
human_seg_intermediate_filtered_0.5_sorted.bed	0.0145465	0.0502569	0.122061	0.181058	0.201877	0.185023	0.121082	0.0659668	0.00972857	0.0138541	0.0136834	0.0478801	0.126172	0.193941	0.220578	0.201418	0.119258	0.0611514	0.00884772	0.0130046	0.105037	0.105099	0.107082	0.146953	0.336156	0.237976	0.0382235	0.00510734	0.00135156	0.105037	0.00590354	0.0222828	0.062055	0.173587	0.324049	0.252682	0.14499	0.0793755	0.0361659	0.0055311	0.0093312	0.0381161	0.0693357	0.177466	0.285705	0.25291	0.164078	0.122116	0.0675945	0.00808803	0.00595078	0.0220245	0.0598833	0.161197	0.365715	0.272533	0.144503	0.0673023	0.0285139	0.00559354	0.00985079	0.0400023	0.0700771	0.180399	0.294131	0.259716	0.168931	0.124883	0.0696349	0.00870985	0.116182	0.116233	0.118238	0.132577	0.162637	0.181004	0.17708	0.157831	0.0981176	0.116182	0.0548883	0.0551299	0.0696612	0.160224	0.475046	0.331567	0.162262	0.0921548	0.0517374	0.251312	0.251461	0.268894	0.423736	1	0.455769	0.19056	0.100175	0.0524875	0.251312	0.0548883	0.390615	0.390615	0.390615	0.39494	0.446475	0.403287	0.198295	0.0986588	0.0508965	0.390615	0.0563584	0.0874249	0.122128	0.208723	0.302033	0.278351	0.16071	0.125424	0.11734	0.0556149	0.00377895	0.00774133	0.00940043	0.0110051	0.0112274	0.0112274	0	0	0	0.00372354
human_seg_intermediate_filtered_0.6_sorted.bed	0.0104587	0.0405159	0.120327	0.222801	0.284582	0.297871	0.195193	0.118007	0.0186916	0.00991401	0.00936603	0.0361456	0.114291	0.214384	0.288637	0.303782	0.190699	0.113297	0.0189689	0.00885583	0.0508033	0.0508335	0.0518007	0.0715702	0.203474	0.367179	0.0802729	0.0111942	0.00296533	0.0508033	0.00269065	0.0104145	0.0304191	0.0953269	0.232153	0.303593	0.230827	0.145628	0.0705205	0.00252079	0.00426795	0.0176703	0.0323769	0.0886126	0.172233	0.247605	0.197539	0.172638	0.107162	0.00369755	0.00271451	0.0102506	0.0292702	0.0874475	0.265175	0.345976	0.234236	0.125586	0.0561915	0.00255137	0.00450611	0.0185609	0.0327926	0.0894821	0.177116	0.255062	0.204951	0.178559	0.112117	0.00398117	0.0682281	0.0682595	0.069502	0.0786982	0.100649	0.126294	0.141723	0.155737	0.104264	0.0682281	0.0252369	0.0253438	0.0321167	0.0752658	0.243075	0.530626	0.296998	0.183829	0.107138	0.11454	0.114608	0.122554	0.193126	0.455769	1	0.418105	0.219793	0.115162	0.11454	0.0252369	0.295161	0.295161	0.295161	0.299349	0.354215	0.478312	0.330414	0.194279	0.101738	0.295161	0.0301031	0.0478024	0.0687048	0.127694	0.231549	0.328353	0.243016	0.207424	0.193474	0.0296895	0.00447694	0.0121198	0.017268	0.0235851	0.0246304	0.0246304	0	0	0	0.00439803
human_seg_intermediate_filtered_0.7_sorted.bed	0.00489416	0.0200021	0.0653301	0.14021	0.196697	0.22155	0.269696	0.199274	0.0368585	0.0046329	0.0043288	0.0172785	0.0594097	0.126453	0.188162	0.216039	0.265077	0.191704	0.0396833	0.00408804	0.0216826	0.0216955	0.0220993	0.03064	0.0932132	0.238859	0.165501	0.0267017	0.00709155	0.0216826	0.00112575	0.00438193	0.0124109	0.0400822	0.102129	0.189046	0.309718	0.264617	0.146906	0.00105431	0.00179469	0.00750314	0.0137807	0.038309	0.0769274	0.120852	0.194156	0.21461	0.15467	0.00155441	0.00113631	0.00433173	0.0119993	0.0368965	0.119679	0.226336	0.328448	0.240819	0.119027	0.00106744	0.00189903	0.00788397	0.0139726	0.0385973	0.0790022	0.123989	0.205236	0.226616	0.168164	0.00167786	0.033679	0.0336948	0.0343257	0.0390246	0.0502974	0.0643029	0.101188	0.139089	0.102286	0.033679	0.0105798	0.0106202	0.0134692	0.0316314	0.104698	0.239375	0.509424	0.360724	0.227307	0.0478899	0.0479183	0.0512404	0.0807469	0.19056	0.418105	1	0.525689	0.275439	0.0478899	0.0105798	0.140257	0.140257	0.140257	0.142398	0.170884	0.24068	0.492844	0.379422	0.21564	0.140257	0.0136829	0.021961	0.0319612	0.0619647	0.123365	0.199609	0.301845	0.304791	0.286059	0.0134916	0.000260632	0.000611666	0	0	0	0	0	0	0	0.00025556
human_seg_intermediate_filtered_0.8_sorted.bed	0.00324381	0.0134161	0.0456537	0.104449	0.154858	0.178814	0.241344	0.228361	0.0493362	0.00307	0.00276501	0.0111335	0.0396399	0.0882421	0.138406	0.16377	0.233519	0.219657	0.0630661	0.00261079	0.0114302	0.011437	0.0116629	0.0161122	0.0490101	0.155865	0.185222	0.050583	0.0134878	0.0114302	0.000592116	0.00238802	0.00660784	0.0216784	0.055887	0.109284	0.192048	0.322097	0.226726	0.000554647	0.000950857	0.00403749	0.00741672	0.020717	0.0419304	0.0676591	0.113457	0.196238	0.176754	0.000822279	0.000598086	0.00234811	0.00634947	0.0198634	0.065668	0.131477	0.212546	0.30419	0.19379	0.000561617	0.00100666	0.00424385	0.00751352	0.0210099	0.0433795	0.0697398	0.120701	0.210037	0.197361	0.000888037	0.0193017	0.0193108	0.019674	0.0223804	0.0288716	0.037419	0.0608587	0.102104	0.0893637	0.0193017	0.0055594	0.00557694	0.00707303	0.0166311	0.0551356	0.125548	0.275763	0.542322	0.374226	0.0251752	0.0251901	0.0269365	0.0424477	0.100175	0.219793	0.525689	1	0.523958	0.0251752	0.0055594	0.0764328	0.0764328	0.0764328	0.0776246	0.0935512	0.133156	0.287749	0.582111	0.3657	0.0764328	0.00870304	0.0140272	0.0204978	0.0405324	0.0839705	0.144014	0.255132	0.314705	0.308749	0.00858051	0.00027086	0.000701144	0	0	0	0	0	0	0	0.000265387
human_seg_intermediate_filtered_0.9_sorted.bed	0.00185832	0.00772871	0.0265745	0.0626797	0.0961242	0.112477	0.159106	0.162773	0.0524798	0.00175861	0.00154876	0.00626517	0.0224731	0.0506932	0.0816486	0.0969231	0.146679	0.153919	0.0866667	0.00146228	0.00598892	0.00599249	0.00610315	0.00842921	0.0247452	0.0838152	0.14616	0.0656773	0.0257341	0.00598892	0.000310396	0.00126196	0.00361535	0.0117205	0.0302276	0.0609806	0.118642	0.214223	0.336246	0.0002903	0.000498912	0.00214178	0.00394504	0.0109297	0.0225388	0.0368264	0.062436	0.110475	0.183978	0.000431065	0.000313179	0.00123535	0.00346062	0.0106901	0.0353001	0.0734132	0.131083	0.216323	0.29332	0.000294222	0.000528348	0.00225266	0.0039926	0.0110942	0.0233454	0.0380027	0.0665191	0.11904	0.211159	0.000465677	0.0107065	0.0107116	0.0109133	0.0124168	0.0159882	0.0207008	0.0337453	0.0558137	0.0685983	0.0107065	0.00291543	0.00292095	0.00370453	0.0087279	0.0289415	0.0669582	0.147513	0.293439	0.562301	0.0131907	0.0131985	0.0141136	0.0222408	0.0524875	0.115162	0.275439	0.523958	1	0.0131907	0.00291543	0.0405293	0.0405293	0.0405293	0.0411677	0.0497187	0.0711389	0.156953	0.333473	0.604357	0.0405293	0.00557411	0.00900175	0.0132252	0.0263488	0.0554942	0.0979174	0.182801	0.240602	0.255406	0.00549538	0.000115226	0.000455733	0	0	0	0	0	0	0	0.00011285
human_seg_intermediate_processed_sorted.bed	0.0326849	0.0774766	0.113141	0.0927931	0.0664778	0.0563667	0.0365147	0.0187242	0.00261701	0.0313053	0.0332126	0.0848366	0.135121	0.114481	0.0777544	0.0642528	0.0370525	0.0176609	0.00229032	0.03167	0.313429	0.313412	0.3094	0.302056	0.220353	0.0665992	0.00982864	0.00128438	0.000339672	0.313429	0.0234672	0.0863919	0.195879	0.259866	0.193857	0.102619	0.0513983	0.0247111	0.0113821	0.0219996	0.0365384	0.144601	0.247157	0.334146	0.244481	0.156137	0.090748	0.0549684	0.0280642	0.0317819	0.0236437	0.0854424	0.189229	0.252713	0.201473	0.101785	0.0494526	0.0198772	0.00874825	0.022232	0.0386102	0.151898	0.250562	0.339488	0.248504	0.158397	0.091767	0.0552882	0.0279351	0.0342229	0.244624	0.244645	0.244997	0.243811	0.214404	0.178453	0.133538	0.0887858	0.0528543	0.244624	0.213584	0.214234	0.241973	0.282974	0.204157	0.108185	0.0480046	0.0254097	0.0137211	1	0.999408	0.934613	0.593086	0.251312	0.11454	0.0478899	0.0251752	0.0131907	1	0.213584	0.25301	0.25301	0.25301	0.249041	0.205725	0.142932	0.0633091	0.0283406	0.0143882	0.25301	0.167958	0.235674	0.289455	0.286961	0.178064	0.103782	0.0543341	0.040682	0.0378825	0.166141	0.0215917	0.0249473	0.024542	0.00742998	0.00282183	0.00282183	0	0	0	0.0214235
human_seg_processed_sorted.bed	0.0517512	0.0545733	0.0417754	0.0231734	0.0148682	0.0124933	0.00808169	0.00414363	0.000578454	0.0509764	0.0543646	0.0636382	0.0499074	0.0283856	0.0175462	0.0142246	0.00819824	0.00390992	0.000508188	0.0532037	0.370672	0.370642	0.362777	0.263282	0.0814135	0.0156089	0.00220333	0.000293552	0.0000750752	0.370672	0.103701	0.249641	0.27069	0.142728	0.0600638	0.0276496	0.0132207	0.00617596	0.00282454	0.0980527	0.137853	0.351767	0.369769	0.207311	0.106919	0.0639166	0.0370454	0.0209959	0.0112111	0.123532	0.104555	0.251296	0.273407	0.14836	0.052133	0.0227536	0.0109367	0.00439156	0.00193364	0.0990196	0.143509	0.360228	0.374613	0.209045	0.106863	0.0642016	0.036702	0.0207491	0.0108029	0.130547	0.185273	0.185251	0.18279	0.165723	0.129673	0.0995355	0.0671615	0.0384788	0.0266169	0.185273	1	0.995467	0.784902	0.330921	0.0997771	0.0431115	0.0195542	0.00981659	0.00510994	0.213584	0.213462	0.199771	0.127708	0.0548883	0.0252369	0.0105798	0.0055594	0.00291543	0.213584	1	0.0559329	0.0559329	0.0559329	0.0550553	0.0454711	0.031596	0.0139936	0.00626396	0.00318011	0.0559329	0.140573	0.157698	0.144572	0.0840434	0.0407236	0.0229806	0.0120109	0.00899168	0.00837283	0.139901	0.0186402	0.0148459	0.00954469	0.00168812	0.000623699	0.000623699	0	0	0	0.0185957
